sales,product,quantity,total_price,no_of_items_sold,profits,loss,profits_status,loss_status,sales_date,customer_id,product_id,customer_country,customer_postal_code,category,transaction_id,payment_method
829,Noise Cancelling Ear Muffs,887,4808.06,639,-398.45,-454.51,loss-making,high,10/1/2021,829,829,Peru,,electronics,829,cash
830,Herbed Chicken Breast,350,3795.31,361,2142.36,2885.95,profitable,medium,12/1/2021,830,830,Brazil,38600-000,groceries,830,credit card
831,Induction Cooktop,634,3905.32,479,617.14,-2673.12,profitable,high,12/10/2021,831,831,China,,groceries,831,online payment
832,Caraway Rye Bread,640,1634.32,202,-306.66,4615.04,profitable,low,4/3/2021,832,832,China,,clothing,832,credit card
833,Laptop Stand,929,9988.18,176,-81.6,-2951.59,profitable,medium,10/5/2021,833,833,United States,75210,groceries,833,cash
834,LED Strip Lights Kit,681,9387.91,892,1847.77,-4297.1,loss-making,low,10/6/2021,834,834,China,,groceries,834,cash
835,Pet Grooming Gloves,250,497.31,20,2904.5,1352.24,profitable,high,3/2/2021,835,835,Senegal,,electronics,835,credit card
836,Baked Mac and Cheese,968,5117.21,201,173.69,-1858.21,loss-making,high,9/16/2021,836,836,Venezuela,,electronics,836,cash
837,Spicy Thai Chili Sauce,501,6084.56,278,673.74,-4965.41,loss-making,medium,12/3/2021,837,837,American Samoa,96799,groceries,837,online payment
838,Portable Speaker Stand,733,1339.01,353,1961.38,-1556.95,profitable,medium,12/2/2021,838,838,Philippines,5105,electronics,838,cash
839,Asian Salad Mix,748,4229.28,640,3187.2,-4424.0,loss-making,medium,2/8/2021,839,839,Bulgaria,5145,clothing,839,credit card
840,Buttermilk Pancakes,17,411.89,507,-257.58,-1151.83,loss-making,medium,1/10/2021,840,840,Haiti,,groceries,840,online payment
841,Bamboo Cutting Board,421,2013.23,765,3785.32,-481.33,break-even,low,9/17/2021,841,841,United States,06510,electronics,841,cash
842,Window Bird Feeder,119,1840.35,407,806.04,-3448.7,profitable,low,1/24/2021,842,842,Japan,999-3776,electronics,842,cash
843,Red Lentils,588,1148.83,591,3924.14,-1311.39,profitable,medium,5/6/2021,843,843,Czech Republic,373 82,groceries,843,credit card
844,Apple Cinnamon Instant Oatmeal,943,4000.96,467,1650.05,-4289.27,profitable,high,4/23/2021,844,844,Nepal,,clothing,844,credit card
845,Chickpea Snack Mix,885,9577.59,901,3599.08,1170.28,break-even,high,11/22/2021,845,845,Burkina Faso,,clothing,845,credit card
846,Cable Knit Cardigan,705,587.01,473,-802.59,-4776.63,loss-making,low,4/26/2021,846,846,Brazil,48880-000,electronics,846,cash
847,Portable Laptop Table,721,5698.14,959,1862.8,1820.41,profitable,high,3/12/2021,847,847,Indonesia,,clothing,847,online payment
848,Cajun Seasoning,113,2912.8,919,1104.11,-1380.55,loss-making,low,5/11/2021,848,848,Russia,141309,clothing,848,cash
849,Gardening Tools Set,674,5676.7,543,3552.42,-4051.39,loss-making,low,11/2/2021,849,849,Yemen,,electronics,849,credit card
850,Foldable Picnic Table,834,7511.5,373,1839.13,-3.45,profitable,high,4/8/2021,850,850,China,,groceries,850,online payment
851,Oversized Denim Shirt,71,6179.04,998,2962.25,-283.68,break-even,medium,4/3/2021,851,851,Nigeria,,electronics,851,online payment
852,Hydration Backpack,501,8823.65,343,677.16,2943.5,profitable,high,11/28/2021,852,852,China,,clothing,852,credit card
853,Lentil Vegetable Stew,564,9690.93,60,3991.42,-2791.37,loss-making,low,12/3/2021,853,853,Ethiopia,,electronics,853,online payment
854,Tabletop Fire Pit,831,8349.68,545,4858.86,3311.24,loss-making,medium,12/27/2021,854,854,France,58017 CEDEX,electronics,854,credit card
855,Blueberry Chia Jam,629,9938.42,927,3787.64,-2165.0,break-even,high,11/30/2021,855,855,Russia,140074,electronics,855,cash
856,Dried Apricots,847,1612.68,71,1715.32,382.68,break-even,medium,4/24/2021,856,856,Poland,84-240,groceries,856,cash
857,Garden Vegetable Chips,553,2957.05,67,4282.83,1612.75,loss-making,low,1/9/2021,857,857,Mexico,33980,clothing,857,credit card
858,Buffalo Cauliflower Bites,16,1851.93,783,-675.71,-27.42,profitable,high,3/5/2021,858,858,Mexico,33856,groceries,858,credit card
859,Skincare Set,217,4073.38,971,4764.72,-3014.02,profitable,low,3/8/2021,859,859,Israel,,groceries,859,cash
860,Puzzle 3D Model Kit,211,4122.33,227,4660.31,3694.24,profitable,high,8/7/2021,860,860,Bangladesh,7903,electronics,860,cash
861,Zucchini Noodle Pasta,279,2600.34,349,3133.35,2525.62,profitable,low,12/10/2021,861,861,Poland,87-220,electronics,861,credit card
862,Fettuccine Alfredo Dinner Kit,107,4107.97,917,4518.44,1225.41,profitable,high,8/13/2021,862,862,China,,electronics,862,credit card
863,Apple Cinnamon Instant Oatmeal,485,1090.71,969,2058.92,-2569.69,break-even,medium,5/5/2021,863,863,Egypt,,groceries,863,online payment
864,Coconut Chia Seed Pudding,392,9881.7,985,1408.33,4611.33,profitable,medium,1/7/2021,864,864,Indonesia,,clothing,864,credit card
865,Rustic Wooden Picture Frame,702,4616.2,125,1614.13,-2359.37,break-even,low,3/13/2021,865,865,China,,clothing,865,credit card
866,Chocolate Coconut Granola,969,9098.86,173,2500.62,4334.12,profitable,medium,8/29/2021,866,866,Poland,63-642,groceries,866,online payment
867,Pasta (Linguine),599,192.36,867,4760.11,1666.53,break-even,low,8/13/2021,867,867,Portugal,2350-259,clothing,867,online payment
868,Greek Yogurt,486,4173.82,836,1980.48,-89.1,break-even,high,12/9/2021,868,868,Portugal,7630-125,clothing,868,cash
869,Multi-Function Smartphone Holder,425,278.89,348,3541.58,2451.45,break-even,medium,2/19/2021,869,869,South Korea,,clothing,869,credit card
870,Casual Cropped Sweater,369,3078.28,413,422.72,1781.4,break-even,high,2/21/2021,870,870,Indonesia,,electronics,870,credit card
871,Lemon Garlic Shrimp,625,8525.16,922,2618.96,1244.21,break-even,low,6/29/2021,871,871,Bosnia and Herzegovina,,electronics,871,cash
872,Sliced Olives,563,6013.97,688,885.78,3584.74,loss-making,medium,6/4/2021,872,872,China,,groceries,872,credit card
873,Travel Mug with Leak-Proof Lid,41,6894.06,195,-192.57,-1269.36,loss-making,high,5/24/2021,873,873,Indonesia,,electronics,873,cash
874,Basil Lemonade,746,9051.53,868,1884.06,2023.17,break-even,medium,3/25/2021,874,874,Iran,,groceries,874,cash
875,Berries Medley,865,1410.98,906,4030.9,-1199.23,profitable,medium,9/12/2021,875,875,China,,groceries,875,online payment
876,Tailored Dress Pants,655,1584.01,982,-999.37,-4510.17,profitable,medium,4/9/2021,876,876,China,,clothing,876,online payment
877,Organic Coconut Sugar,101,2744.72,35,1548.11,-599.77,break-even,low,4/20/2021,877,877,Guatemala,12009,groceries,877,online payment
878,Digital Food Thermometer,809,1208.72,162,3836.63,-4529.18,profitable,medium,10/5/2021,878,878,Russia,309534,electronics,878,online payment
879,Digital Kitchen Timer,123,5288.58,585,3607.41,3780.66,break-even,high,6/9/2021,879,879,China,,groceries,879,credit card
880,Portable Air Compressor,301,2957.66,465,577.5,-27.74,profitable,high,2/28/2021,880,880,Kazakhstan,,electronics,880,cash
881,Puffer Winter Coat,228,1041.43,147,1385.51,-2682.09,profitable,low,7/6/2021,881,881,Ecuador,,electronics,881,online payment
882,Glass Tea Pot,913,4499.52,999,3841.5,980.0,break-even,medium,7/16/2021,882,882,Portugal,3720-029,groceries,882,credit card
883,Miso Soup Mix,859,638.86,767,1626.23,2048.94,break-even,low,1/3/2021,883,883,France,92174 CEDEX,electronics,883,cash
884,Grapes (red),676,2289.23,46,4007.65,1236.43,loss-making,low,7/17/2021,884,884,Czech Republic,507 43,groceries,884,online payment
885,Electric Can Opener,680,5317.5,11,918.15,4348.67,break-even,low,6/8/2021,885,885,Thailand,42000,groceries,885,credit card
886,Surimi Crab Sticks,229,4035.06,703,3034.61,-2266.1,loss-making,low,6/18/2021,886,886,Indonesia,,groceries,886,cash
887,Outdoor Inflatable Pool,994,1212.89,51,1845.08,4643.85,break-even,high,10/8/2021,887,887,China,,clothing,887,online payment
888,Strawberry Banana Smoothie Pack,550,6372.55,888,-172.94,3925.81,loss-making,medium,4/11/2021,888,888,Indonesia,,clothing,888,cash
889,Silicone Ice Cube Tray,146,3865.62,998,3242.49,-2730.28,profitable,low,4/28/2021,889,889,Russia,303773,groceries,889,online payment
890,Nordic Berry Smoothie,526,7071.82,49,-707.64,3016.32,loss-making,medium,7/25/2021,890,890,Indonesia,,electronics,890,cash
891,Organic Whole Wheat Flour,506,9904.97,490,1211.68,3362.59,profitable,high,5/10/2021,891,891,China,,groceries,891,cash
892,Collapsible Pet Dog Bowl,432,9445.48,172,-206.39,-1767.49,loss-making,low,10/11/2021,892,892,Brazil,35740-000,electronics,892,cash
893,Pineapple Coconut Bars,307,7617.15,138,-690.92,1572.96,profitable,high,5/4/2021,893,893,United States,68117,groceries,893,cash
894,Vanilla Almond Granola,177,9037.84,277,4320.86,2526.95,loss-making,medium,10/12/2021,894,894,Argentina,9017,groceries,894,credit card
895,Inflatable Paddle Board,430,4524.21,719,2110.44,-1746.38,break-even,high,3/14/2021,895,895,Burkina Faso,,clothing,895,cash
896,Chocolate Dipped Fruit,593,7241.28,831,-818.38,-1842.66,loss-making,low,11/11/2021,896,896,Brazil,37700-000,clothing,896,cash
897,Portable Phone Mug Holder,754,8582.27,92,1329.76,1248.4,break-even,low,8/21/2021,897,897,Argentina,4618,groceries,897,credit card
898,Brown Sugar,475,9663.55,3,4170.25,1102.03,profitable,low,3/13/2021,898,898,Kuwait,,electronics,898,cash
899,Chic Jumpsuit,358,7128.39,535,3728.98,-1580.41,break-even,low,3/16/2021,899,899,Russia,155051,groceries,899,cash
900,Savory Oats,612,7019.6,396,-670.38,1320.47,break-even,high,11/21/2021,900,900,Philippines,3604,clothing,900,cash
901,Crispy Rice Treats,152,57.02,32,1520.91,2851.38,break-even,medium,4/17/2021,901,901,Philippines,4325,electronics,901,online payment
902,Coffee Capsule Dispenser,966,9275.66,382,4630.79,-2836.91,loss-making,high,11/19/2021,902,902,Taiwan,,electronics,902,online payment
903,Sooji (Semolina),394,3634.67,621,2412.85,-1427.02,break-even,medium,5/14/2021,903,903,China,,groceries,903,cash
904,Spicy Kimchi,105,8723.12,914,1614.61,-905.51,break-even,medium,10/25/2021,904,904,Kenya,,electronics,904,credit card
905,Mesh Sports Leggings,342,4687.23,535,-696.93,-4544.52,profitable,low,4/21/2021,905,905,Argentina,2600,groceries,905,online payment
906,Watercolor Set,162,1398.96,301,3245.91,2596.54,profitable,medium,4/20/2021,906,906,Indonesia,,groceries,906,cash
907,Wireless Earbud Silicone Covers,957,3622.9,938,2001.71,4132.23,break-even,medium,6/22/2021,907,907,China,,clothing,907,cash
908,Smartphone Tripod with Bluetooth Remote,983,7982.75,438,2605.87,301.77,loss-making,medium,9/29/2021,908,908,China,,electronics,908,credit card
909,Dark Chocolate Raisins,702,3494.76,733,4494.11,241.59,break-even,high,10/19/2021,909,909,New Zealand,4346,electronics,909,cash
910,Electric Rice Cooker,974,3390.09,503,-861.8,-3060.52,loss-making,high,9/5/2021,910,910,Canada,L3K,electronics,910,online payment
911,Jump Rope with Counter,328,4114.38,321,2507.33,3620.62,loss-making,low,2/6/2021,911,911,United States,27710,groceries,911,online payment
912,Portable Charcoal Grill,987,2157.72,475,3036.49,-286.94,break-even,medium,3/22/2021,912,912,Sweden,135 55,electronics,912,cash
913,Ground Turkey,373,2879.35,141,990.68,2315.23,profitable,low,1/16/2021,913,913,Brazil,75620-000,clothing,913,cash
914,Foot Massager Machine,620,4177.98,898,4036.27,-4849.97,break-even,low,4/15/2021,914,914,China,,groceries,914,online payment
915,Chipotle Black Bean Burger,952,5649.97,958,4954.7,3333.12,loss-making,high,2/9/2021,915,915,Czech Republic,671 76,groceries,915,online payment
916,Silicone Cooking Utensils Set,111,728.31,375,3850.73,-1717.72,break-even,low,8/16/2021,916,916,France,59034 CEDEX,clothing,916,cash
917,Tea Infuser,467,3412.94,927,915.37,-398.97,break-even,high,9/10/2021,917,917,Tunisia,,electronics,917,credit card
918,Two-Tier Fruit Basket,918,7349.88,496,-624.54,384.75,loss-making,high,7/21/2021,918,918,Kenya,,groceries,918,cash
919,Foam Muscle Roller,379,7619.06,890,140.66,1594.85,break-even,high,1/22/2021,919,919,Malaysia,48100,groceries,919,cash
920,Noise-Canceling Headphones,360,9133.99,319,562.49,80.86,profitable,high,12/1/2021,920,920,China,,groceries,920,online payment
921,Scent Diffuser Oil,925,7646.29,276,2934.36,-596.89,break-even,low,12/2/2021,921,921,United States,98195,electronics,921,cash
922,Rain Jacket,821,4161.7,663,2248.78,-1340.02,profitable,high,9/3/2021,922,922,China,,electronics,922,credit card
923,Instant Read Meat Thermometer,440,9396.2,912,1421.37,934.33,loss-making,medium,6/3/2021,923,923,Philippines,4211,clothing,923,cash
924,Self-Cleaning Cat Litter Box,917,2532.89,152,4182.46,-51.75,loss-making,medium,3/30/2021,924,924,El Salvador,,groceries,924,cash
925,Poppy Seed Dressing,356,2416.12,691,3580.7,-3166.44,break-even,medium,1/20/2021,925,925,United States,35895,groceries,925,credit card
926,Electric Screwdriver,571,8663.79,884,471.14,-3010.66,break-even,low,11/23/2021,926,926,Finland,63301,clothing,926,cash
927,Personalized Keychain,512,6288.99,546,2062.44,1358.12,break-even,low,12/12/2021,927,927,Philippines,5201,electronics,927,online payment
928,Herbed Chicken Breast,596,5568.68,845,4950.36,-1188.8,loss-making,low,4/15/2021,928,928,China,,clothing,928,credit card
929,Ice Cube Tray with Lid,812,6000.26,103,-290.79,4718.72,profitable,high,12/1/2021,929,929,Mongolia,,electronics,929,online payment
930,Baby Monitor,499,3473.3,505,4017.27,-2849.46,loss-making,medium,8/16/2021,930,930,Albania,,electronics,930,cash
931,Reusable Coffee Filter,140,1458.98,410,2840.96,948.68,profitable,low,4/17/2021,931,931,Russia,632735,clothing,931,credit card
932,Digital Food Thermometer,380,677.77,414,3314.71,-866.18,profitable,low,1/14/2021,932,932,Peru,,electronics,932,cash
933,Beef Tacos,179,5256.12,798,3689.7,-2612.44,break-even,low,7/27/2021,933,933,Kazakhstan,,electronics,933,cash
934,Wireless Car Charger,85,5463.05,788,3689.4,-2894.18,profitable,medium,4/23/2021,934,934,China,,electronics,934,credit card
935,Floral Wrap Top,693,3705.11,646,4781.62,-972.11,break-even,high,4/24/2021,935,935,United States,43220,electronics,935,online payment
936,Carrot and Celery Sticks,241,4488.1,518,4472.76,1120.2,break-even,low,3/29/2021,936,936,Philippines,6130,electronics,936,credit card
937,Lemon Garlic Marinade,7,9169.21,584,-689.39,-912.38,loss-making,medium,9/8/2021,937,937,China,,groceries,937,online payment
938,Air Fryer Oven,566,7010.81,809,3134.04,3519.83,break-even,low,6/9/2021,938,938,Honduras,,electronics,938,online payment
939,Throw Pillow Covers,18,7434.85,426,1261.76,2652.0,loss-making,medium,9/11/2021,939,939,Indonesia,,electronics,939,cash
940,Ergonomic Mouse Pad with Wrist Support,885,6068.64,723,2817.32,3336.29,break-even,low,12/13/2021,940,940,Portugal,4745-375,clothing,940,credit card
941,Savory Breakfast Sausage,221,1905.14,404,-939.96,470.07,loss-making,low,1/10/2021,941,941,Indonesia,,groceries,941,online payment
942,Foot Spa Bath Massager,52,2049.7,856,3684.69,3731.17,profitable,medium,10/16/2021,942,942,Indonesia,,clothing,942,cash
943,Fruit & Nut Trail Mix,206,383.04,969,1701.67,2324.69,loss-making,medium,3/14/2021,943,943,China,,electronics,943,cash
944,Black Bean Spaghetti,9,9493.63,644,97.2,1129.71,break-even,medium,9/24/2021,944,944,Croatia,10436,clothing,944,cash
945,Compact Folding Table,469,4284.18,321,2952.17,-1841.85,break-even,high,7/12/2021,945,945,Russia,403538,electronics,945,cash
946,LED Desk Lamp,737,9399.82,846,-916.83,2275.33,profitable,high,11/10/2021,946,946,Indonesia,,electronics,946,cash
947,Telescope,459,9982.61,322,1236.38,-1369.01,loss-making,low,5/20/2021,947,947,Sweden,131 22,electronics,947,credit card
948,Peanut Butter Pretzel Nuggets,575,3493.64,150,4255.34,1217.52,loss-making,high,2/3/2021,948,948,China,,electronics,948,online payment
949,Self-Watering Planters,249,4325.57,651,1083.37,-3578.08,profitable,high,10/30/2021,949,949,Lithuania,67001,electronics,949,online payment
950,Memory Card,66,7700.93,845,-90.29,-4375.8,break-even,low,4/11/2021,950,950,Portugal,2635-483,clothing,950,cash
951,Fitness Jump Box,989,6814.84,59,2828.65,1110.68,loss-making,medium,9/12/2021,951,951,China,,groceries,951,credit card
952,Thai Peanut Dressing,627,1921.57,205,4286.06,1370.96,break-even,high,5/29/2021,952,952,Brazil,13650-000,clothing,952,credit card
953,Chocolate Covered Pretzels,974,6299.72,895,2847.33,-4532.96,profitable,low,7/16/2021,953,953,China,,groceries,953,online payment
954,Compact Digital Camera,836,8191.73,489,3351.98,-1079.64,break-even,high,5/27/2021,954,954,France,26204 CEDEX,electronics,954,credit card
955,Mango Chia Pudding,121,5889.59,264,-852.53,3795.19,profitable,medium,1/19/2021,955,955,China,,clothing,955,cash
956,Sunglasses Case,764,5618.69,262,-700.99,-898.48,break-even,medium,3/12/2021,956,956,China,,electronics,956,credit card
957,Caramel Apple Chips,703,7768.63,241,225.7,3384.14,profitable,high,6/15/2021,957,957,China,,groceries,957,online payment
958,LED Christmas Lights,401,8738.87,683,4904.95,3366.67,loss-making,low,6/26/2021,958,958,China,,groceries,958,credit card
959,Frozen Mixed Vegetables,563,1222.27,98,1300.06,4800.91,profitable,high,8/30/2021,959,959,Indonesia,,groceries,959,credit card
960,Travel Pillow with Memory Foam,375,5365.56,348,4289.72,-2188.23,profitable,low,4/24/2021,960,960,Indonesia,,clothing,960,credit card
961,Herb-Infused Olive Oil,275,394.38,864,3799.2,-2754.46,profitable,high,12/25/2021,961,961,China,,electronics,961,cash
962,Pet Grooming Brush,957,1877.08,665,2630.64,2362.22,break-even,high,8/10/2021,962,962,Indonesia,,groceries,962,online payment
963,Mini Pretzels,715,1140.87,184,-131.42,988.26,loss-making,high,9/18/2021,963,963,Portugal,7700-015,clothing,963,credit card
964,Vintage Graphic Tee,321,3172.86,517,1344.1,-1381.64,break-even,high,6/2/2021,964,964,Indonesia,,electronics,964,credit card
965,Skincare Set,463,4782.04,123,-191.96,-881.5,loss-making,high,2/5/2021,965,965,Portugal,4860-352,groceries,965,cash
966,Spinach Artichoke Dip,539,3971.68,824,-339.86,-2743.36,profitable,medium,8/5/2021,966,966,Sweden,673 31,electronics,966,credit card
967,Chopping Board,719,6890.47,172,2995.58,2488.54,break-even,low,2/25/2021,967,967,Poland,38-524,groceries,967,cash
968,Chocolate Mint Thins,635,2847.08,995,2769.88,1133.3,break-even,low,3/8/2021,968,968,Indonesia,,electronics,968,cash
969,Wall-Mounted Organizer,519,3884.62,171,2637.26,1197.43,break-even,high,2/7/2021,969,969,Ivory Coast,,groceries,969,cash
970,Hummus Variety Pack,823,5931.23,708,1886.94,-640.61,profitable,low,5/29/2021,970,970,Greece,,groceries,970,cash
971,Magic Color-Changing Mug,640,598.89,800,4681.34,1406.52,profitable,high,8/15/2021,971,971,South Korea,,electronics,971,cash
972,Sports Water Bottle with Infuser,229,92.96,151,-166.18,-352.31,break-even,low,8/17/2021,972,972,Indonesia,,electronics,972,credit card
973,Hiking Boots,98,222.31,685,1614.45,-1953.65,loss-making,low,12/6/2021,973,973,France,54516 CEDEX,electronics,973,cash
974,Personal Security Alarm Keychain,341,8296.23,453,4235.49,3697.23,profitable,high,7/20/2021,974,974,Brazil,44380-000,groceries,974,cash
975,Chocolate Peanut Butter Cups,891,8862.8,622,4782.69,-2048.62,profitable,low,9/8/2021,975,975,France,94129 CEDEX,groceries,975,cash
976,Vegan chocolate chip cookies,480,7454.17,534,-937.4,1051.29,loss-making,medium,7/14/2021,976,976,China,,groceries,976,credit card
977,Honey Ginger Tea,6,2807.62,837,874.31,2057.46,profitable,low,9/20/2021,977,977,China,,groceries,977,cash
978,Sour Cream,956,4536.8,918,4681.69,-4456.41,loss-making,medium,1/30/2021,978,978,Ukraine,,groceries,978,cash
979,Garlic and Herb Rub,706,2716.83,940,2561.7,639.24,break-even,high,7/25/2021,979,979,Honduras,,electronics,979,online payment
980,Silicone Baking Mat,41,4156.15,818,642.41,-1899.61,break-even,low,6/24/2021,980,980,China,,clothing,980,credit card
981,Coconut Curry Sauce,453,6423.49,942,4993.83,-4634.28,profitable,medium,5/28/2021,981,981,United States,70505,electronics,981,online payment
982,Honey,599,5126.91,41,-227.54,2951.64,loss-making,low,8/6/2021,982,982,Iran,,electronics,982,credit card
983,Tomato Basil Pasta Sauce,578,161.73,884,3378.36,-3498.26,break-even,low,3/29/2021,983,983,China,,clothing,983,online payment
984,Suede Ankle Booties,1,7842.64,992,-591.84,1567.19,profitable,high,6/22/2021,984,984,Portugal,3830-017,groceries,984,online payment
985,Sun-Dried Tomatoes,505,8640.35,812,4665.91,1186.52,profitable,medium,4/29/2021,985,985,Indonesia,,electronics,985,online payment
986,Tea Set with Infuser,315,6095.88,147,-104.27,-2709.58,loss-making,medium,3/2/2021,986,986,Indonesia,,clothing,986,credit card
987,Stylish Wireless Earbuds,53,2797.37,1000,4554.74,-1436.04,loss-making,low,11/4/2021,987,987,France,59339 CEDEX,groceries,987,credit card
988,Travel Pillow,109,4140.88,438,-647.89,1646.01,loss-making,medium,12/6/2021,988,988,China,,electronics,988,cash
989,Fashionable Scarves Set,5,1920.51,936,2218.99,-4753.24,profitable,medium,9/24/2021,989,989,Philippines,2405,electronics,989,credit card
990,Mint Chocolate Chip Ice Cream,360,351.62,25,4830.32,-1887.25,break-even,high,7/23/2021,990,990,South Africa,7947,electronics,990,credit card
991,Balsamic Glazed Brussels Sprouts,89,7889.89,444,635.35,-2798.92,profitable,medium,12/20/2021,991,991,China,,electronics,991,credit card
992,Organic Ramen Noodles,833,3003.53,423,1455.87,4717.77,loss-making,medium,5/1/2021,992,992,Poland,66-436,electronics,992,cash
993,Trendy Bomber Jacket,203,4288.6,252,4642.78,1737.07,profitable,high,4/1/2021,993,993,Indonesia,,clothing,993,online payment
994,Whole Grain Hamburger Buns,563,5871.7,515,1997.04,-3524.45,break-even,medium,2/27/2021,994,994,Luxembourg,L-9170,clothing,994,online payment
995,Beef Taco Skillet,833,3570.37,763,2313.4,-1720.47,break-even,low,8/24/2021,995,995,Micronesia,,groceries,995,credit card
996,Pineapple Rings,45,390.84,885,2343.83,122.61,loss-making,low,5/7/2021,996,996,Poland,43-385,clothing,996,cash
997,Kitchen Knife Sharpening System,936,4416.99,95,4078.06,4620.43,loss-making,low,4/25/2021,997,997,Uganda,,clothing,997,credit card
998,Underwater Camera,971,9639.03,997,4096.98,2855.21,loss-making,high,3/30/2021,998,998,Mali,,clothing,998,online payment
999,Chickpea Pancakes,758,9629.04,883,1817.22,-3480.08,break-even,high,5/14/2021,999,999,South Korea,,groceries,999,cash
1000,Vanilla Bean Greek Yogurt,594,1175.23,320,-66.41,1523.79,loss-making,medium,10/4/2021,1000,1000,Portugal,9555-145,groceries,1000,cash
